timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,deviation
1651236801,9013504,-112.57005310058594,-23.360713958740234,-19.454720973968502,-0.0139170177280902,-0.0092646097764372,-0.9134058356285096,-0.4067067503929138,73.44294283358818
1651236801,9013504,-112.57005310058594,-23.360713958740234,-19.454720973968502,-0.0139170177280902,-0.0092646097764372,-0.9134058356285096,-0.4067067503929138,74.139531865849
1651236801,9013504,-112.57005310058594,-23.360713958740234,-19.454720973968502,-0.0139170177280902,-0.0092646097764372,-0.9134058356285096,-0.4067067503929138,74.139531865849
1651236801,9013504,-112.57005310058594,-23.360713958740234,-19.454720973968502,-0.0139170177280902,-0.0092646097764372,-0.9134058356285096,-0.4067067503929138,74.139531865849
1651236801,9013504,-112.57005310058594,-23.360713958740234,-19.454720973968502,-0.0139170177280902,-0.0092646097764372,-0.9134058356285096,-0.4067067503929138,74.139531865849
1651236801,19013376,-112.57007598876952,-23.360740661621094,-19.45499587059021,-0.0139189418405294,-0.00927977822721,-0.9134055972099304,-0.406706690788269,73.69522474513646
1651236801,19013376,-112.57007598876952,-23.360740661621094,-19.45499587059021,-0.0139189418405294,-0.00927977822721,-0.9134055972099304,-0.406706690788269,73.69522474513646
1651236801,69013248,-112.57014465332033,-23.360828399658203,-19.45469570159912,-0.0138019248843193,-0.0092212269082665,-0.9134076237678528,-0.4067075848579407,73.6026641862192
1651236801,69013248,-112.57014465332033,-23.360828399658203,-19.45469570159912,-0.0138019248843193,-0.0092212269082665,-0.9134076237678528,-0.4067075848579407,73.51382390599478
1651236801,69013248,-112.57014465332033,-23.360828399658203,-19.45469570159912,-0.0138019248843193,-0.0092212269082665,-0.9134076237678528,-0.4067075848579407,73.51382390599478
1651236801,99013376,-112.57015228271484,-23.3608455657959,-19.45365524291992,-0.0136670414358377,-0.0091099794954061,-0.9134102463722228,-0.406708687543869,73.49168384956073
1651236801,99013376,-112.57015228271484,-23.3608455657959,-19.45365524291992,-0.0136670414358377,-0.0091099794954061,-0.9134102463722228,-0.406708687543869,73.49158003853151
1651236801,139013376,-112.5701141357422,-23.360843658447266,-19.451794624328613,-0.0134530439972877,-0.0089122503995895,-0.9134145379066468,-0.4067105948925018,73.36225141834785
1651236801,209013248,-112.57006072998048,-23.36080741882324,-19.448220252990723,-0.0130636934190988,-0.0085172234103083,-0.9134222269058228,-0.4067144393920898,73.36135336112156
1651236801,209013248,-112.57006072998048,-23.36080741882324,-19.448220252990723,-0.0130636934190988,-0.0085172234103083,-0.9134222269058228,-0.4067144393920898,73.25280627248048
1651236801,579012864,-112.5701904296875,-23.36096954345703,-19.43888258934021,-0.0120442826300859,-0.0073627936653792,-0.913440465927124,-0.4067273736000061,73.2239509561368
1651236801,579012864,-112.5701904296875,-23.36096954345703,-19.43888258934021,-0.0120442826300859,-0.0073627936653792,-0.913440465927124,-0.4067273736000061,73.22234436844397
1651236801,649012736,-112.5702896118164,-23.361082077026367,-19.43850874900818,-0.0120025873184204,-0.00731708901003,-0.913441002368927,-0.406728446483612,73.21767798731668
1651236801,649012736,-112.5702896118164,-23.361082077026367,-19.43850874900818,-0.0120025873184204,-0.00731708901003,-0.913441002368927,-0.406728446483612,73.21747100093816
1651236801,739012608,-112.57047271728516,-23.361230850219727,-19.43825745582581,-0.0119756367057561,-0.0072915754280984,-0.913441240787506,-0.406728982925415,73.09776401034766
1651236801,739012608,-112.57047271728516,-23.361230850219727,-19.43825745582581,-0.0119756367057561,-0.0072915754280984,-0.913441240787506,-0.406728982925415,73.09781397408078
1651236801,739012608,-112.57047271728516,-23.361230850219727,-19.43825745582581,-0.0119756367057561,-0.0072915754280984,-0.913441240787506,-0.406728982925415,73.09781397408078
1651236801,779012608,-112.57048797607422,-23.36124038696289,-19.438194513320923,-0.0119712110608816,-0.0072912997566163,-0.9134416580200196,-0.406728446483612,73.09783922987062
1651236801,799012608,-112.57048797607422,-23.361238479614254,-19.438170909881592,-0.0119695421308279,-0.0072913817130029,-0.91344153881073,-0.406728446483612,73.09788709456521
1651236801,799012608,-112.57048797607422,-23.361238479614254,-19.438170909881592,-0.0119695421308279,-0.0072913817130029,-0.91344153881073,-0.406728446483612,73.09790231603952
1651236801,799012608,-112.57048797607422,-23.361238479614254,-19.438170909881592,-0.0119695421308279,-0.0072913817130029,-0.91344153881073,-0.406728446483612,73.09790231603952
1651236802,69012480,-112.57048034667967,-23.361236572265625,-19.438080549240112,-0.0119611956179142,-0.0072915111668407,-0.9134413599967957,-0.4067291915416717,73.09825862694277
1651236802,69012480,-112.57048034667967,-23.361236572265625,-19.438080549240112,-0.0119611956179142,-0.0072915111668407,-0.9134413599967957,-0.4067291915416717,73.09826349905438
1651236802,99012352,-112.57048034667967,-23.361236572265625,-19.43808078765869,-0.0119610279798507,-0.0072915502823889,-0.9134414196014404,-0.4067292809486389,73.09826854669912
1651236802,99012352,-112.57048034667967,-23.361236572265625,-19.43808078765869,-0.0119610279798507,-0.0072915502823889,-0.9134414196014404,-0.4067292809486389,73.09854127627699
1651236802,149012224,-112.57048034667967,-23.361236572265625,-19.43808126449585,-0.0119608640670776,-0.00729162665084,-0.9134413003921508,-0.4067293703556061,73.09853945108294
1651236802,189012224,-112.57048034667967,-23.361236572265625,-19.438081979751587,-0.0119607970118522,-0.0072917086072266,-0.9134413003921508,-0.406729519367218,73.09853806102947
1651236802,189012224,-112.57048034667967,-23.361236572265625,-19.438081979751587,-0.0119607970118522,-0.0072917086072266,-0.9134413003921508,-0.406729519367218,73.29261726896432
1651236802,219012352,-112.57048034667967,-23.361236572265625,-19.438082933425903,-0.011960769072175,-0.0072917654179036,-0.9134411811828612,-0.4067295491695404,73.24996626790225
1651236802,219012352,-112.57048034667967,-23.361236572265625,-19.438082933425903,-0.011960769072175,-0.0072917654179036,-0.9134411811828612,-0.4067295491695404,73.24981644264376
1651236802,259012096,-112.57048034667967,-23.361236572265625,-19.43808341026306,-0.0119607485830783,-0.007291825953871,-0.9134411811828612,-0.4067296683788299,73.24966666263315
1651236802,259012096,-112.57048034667967,-23.361236572265625,-19.43808341026306,-0.0119607485830783,-0.007291825953871,-0.9134411811828612,-0.4067296683788299,73.24952211902155
1651236802,359012096,-112.57048034667967,-23.361236572265625,-19.43808627128601,-0.0119607672095298,-0.0072919433005154,-0.9134410619735718,-0.406729906797409,73.24938706017977
1651236802,359012096,-112.57048034667967,-23.361236572265625,-19.43808627128601,-0.0119607672095298,-0.0072919433005154,-0.9134410619735718,-0.406729906797409,73.24755133430159
1651236802,449011968,-112.57048034667967,-23.361236572265625,-19.438087701797485,-0.0119608175009489,-0.0072920001111924,-0.9134409427642822,-0.4067301154136657,73.18156534876893
1651236802,449011968,-112.57048034667967,-23.361236572265625,-19.438087701797485,-0.0119608175009489,-0.0072920001111924,-0.9134409427642822,-0.4067301154136657,73.02967847095789
1651236802,489011968,-112.57048034667967,-23.361236572265625,-19.438088178634644,-0.0119608324021101,-0.0072920150123536,-0.9134409427642822,-0.4067302346229553,73.02916001216181
1651236802,489011968,-112.57048034667967,-23.361236572265625,-19.438088178634644,-0.0119608324021101,-0.0072920150123536,-0.9134409427642822,-0.4067302346229553,73.02909177487076
1651236802,579011840,-112.57048034667967,-23.361234664916992,-19.438088417053223,-0.011960856616497,-0.0072920736856758,-0.9134408235549928,-0.4067304730415344,73.02488266443108
1651236802,579011840,-112.57048034667967,-23.361234664916992,-19.438088417053223,-0.011960856616497,-0.0072920736856758,-0.9134408235549928,-0.4067304730415344,73.02484321324626
1651236803,69011456,-112.57047271728516,-23.36123275756836,-19.43808937072754,-0.0119609180837869,-0.0072921235114336,-0.9134402275085448,-0.4067316353321075,73.02413576677878
1651236803,69011456,-112.57047271728516,-23.36123275756836,-19.43808937072754,-0.0119609180837869,-0.0072921235114336,-0.9134402275085448,-0.4067316353321075,72.99745047491119
1651236803,129011456,-112.57047271728516,-23.36123275756836,-19.43808937072754,-0.0119609236717224,-0.0072921318933367,-0.9134402275085448,-0.4067318141460418,72.99536422398948
1651236803,129011456,-112.57047271728516,-23.36123275756836,-19.43808937072754,-0.0119609236717224,-0.0072921318933367,-0.9134402275085448,-0.4067318141460418,72.99520416127277
1651236803,169011456,-112.57047271728516,-23.36123275756836,-19.43808937072754,-0.0119609236717224,-0.0072921523824334,-0.9134402275085448,-0.4067319333553314,72.9701223530129
1651236803,169011456,-112.57047271728516,-23.36123275756836,-19.43808937072754,-0.0119609236717224,-0.0072921523824334,-0.9134402275085448,-0.4067319333553314,72.9678842480652
1651236803,199011328,-112.57047271728516,-23.36123275756836,-19.43808937072754,-0.0119609218090772,-0.0072921570390462,-0.9134401082992554,-0.4067319631576538,72.96767547220573
1651236803,199011328,-112.57047271728516,-23.36123275756836,-19.43808937072754,-0.0119609218090772,-0.0072921570390462,-0.9134401082992554,-0.4067319631576538,72.96755805918278
1651236803,259011328,-112.57047271728516,-23.36123275756836,-19.43808937072754,-0.0119609162211418,-0.0072921840474009,-0.9134401082992554,-0.4067321419715881,72.96705227571361
1651236803,339011072,-112.57047271728516,-23.361230850219727,-19.43808937072754,-0.0119609218090772,-0.0072922091931104,-0.9134399890899658,-0.4067323207855224,72.94566119960737
1651236803,339011072,-112.57047271728516,-23.361230850219727,-19.43808937072754,-0.0119609218090772,-0.0072922091931104,-0.9134399890899658,-0.4067323207855224,72.9432690988484
1651236803,439011072,-112.57047271728516,-23.361230850219727,-19.43808937072754,-0.011960906907916,-0.0072922017425298,-0.9134398698806764,-0.4067325592041015,72.94327486233368
1651236803,459011072,-112.57047271728516,-23.361230850219727,-19.43808913230896,-0.0119608975946903,-0.0072921989485621,-0.9134398698806764,-0.4067326188087463,72.89962527350063
1651236803,459011072,-112.57047271728516,-23.361230850219727,-19.43808913230896,-0.0119608975946903,-0.0072921989485621,-0.9134398698806764,-0.4067326188087463,72.9001516818595
1651236803,559011072,-112.57047271728516,-23.361230850219727,-19.43808913230896,-0.0119608864188194,-0.00729217287153,-0.9134397506713868,-0.4067328572273254,72.90049963926752
1651236803,559011072,-112.57047271728516,-23.361230850219727,-19.43808913230896,-0.0119608864188194,-0.00729217287153,-0.9134397506713868,-0.4067328572273254,72.90057994870284
1651236804,49010432,-112.57046508789062,-23.361228942871094,-19.43808913230896,-0.0119608547538518,-0.0072921682149171,-0.913439154624939,-0.4067340195178985,72.90060162490852
1651236804,49010432,-112.57046508789062,-23.361228942871094,-19.43808913230896,-0.0119608547538518,-0.0072921682149171,-0.913439154624939,-0.4067340195178985,72.9005712865306
1651236804,149010432,-112.57046508789062,-23.36122703552246,-19.43808913230896,-0.011960856616497,-0.00729217287153,-0.913439154624939,-0.4067343175411224,72.97592166857844
1651236804,149010432,-112.57046508789062,-23.36122703552246,-19.43808913230896,-0.011960856616497,-0.00729217287153,-0.913439154624939,-0.4067343175411224,72.97046983364235
1651236804,179010304,-112.57046508789062,-23.36122703552246,-19.43808937072754,-0.0119608622044324,-0.0072921626269817,-0.9134390354156494,-0.4067343473434448,72.97050558333686
1651236804,179010304,-112.57046508789062,-23.36122703552246,-19.43808937072754,-0.0119608622044324,-0.0072921626269817,-0.9134390354156494,-0.4067343473434448,72.97053919450687
1651236804,239010304,-112.57046508789062,-23.36122703552246,-19.43808913230896,-0.0119608640670776,-0.0072921523824334,-0.9134390354156494,-0.4067345261573791,72.97058405187134
1651236804,239010304,-112.57046508789062,-23.36122703552246,-19.43808913230896,-0.0119608640670776,-0.0072921523824334,-0.9134390354156494,-0.4067345261573791,72.97062256784902
1651236804,279010304,-112.57046508789062,-23.36122703552246,-19.43808937072754,-0.0119608715176582,-0.0072921672835946,-0.9134390354156494,-0.4067346453666687,72.97196332381026
1651236804,279010304,-112.57046508789062,-23.36122703552246,-19.43808937072754,-0.0119608715176582,-0.0072921672835946,-0.9134390354156494,-0.4067346453666687,72.97184790248986
1651236804,349010176,-112.57046508789062,-23.36122703552246,-19.43808960914612,-0.0119608994573354,-0.0072921719402074,-0.91343891620636,-0.4067347943782806,72.97173884103354
1651236804,349010176,-112.57046508789062,-23.36122703552246,-19.43808960914612,-0.0119608994573354,-0.0072921719402074,-0.91343891620636,-0.4067347943782806,72.97163390633277
1651236804,369010176,-112.57046508789062,-23.36122703552246,-19.43808937072754,-0.0119609013199806,-0.0072921654209494,-0.91343891620636,-0.4067348539829254,72.97152662201792
1651236804,369010176,-112.57046508789062,-23.36122703552246,-19.43808937072754,-0.0119609013199806,-0.0072921654209494,-0.91343891620636,-0.4067348539829254,72.97097358547208
1651236804,439010048,-112.57046508789062,-23.36122703552246,-19.43808937072754,-0.0119609171524643,-0.0072921938262879,-0.9134387969970704,-0.4067350327968597,72.96987891785093
1651236804,439010048,-112.57046508789062,-23.36122703552246,-19.43808937072754,-0.0119609171524643,-0.0072921938262879,-0.9134387969970704,-0.4067350327968597,72.9696342506972
1651236804,539010048,-112.57046508789062,-23.361225128173828,-19.43808937072754,-0.0119609022513031,-0.0072921901009976,-0.9134386777877808,-0.4067352712154388,72.95292059772332
1651236804,659010048,-112.57046508789062,-23.361225128173828,-19.43808937072754,-0.0119609059765934,-0.0072921901009976,-0.9134385585784912,-0.4067355692386627,72.94352495967904
1651236804,659010048,-112.57046508789062,-23.361225128173828,-19.43808937072754,-0.0119609059765934,-0.0072921901009976,-0.9134385585784912,-0.4067355692386627,72.8948269365944
1651236804,659010048,-112.57046508789062,-23.361225128173828,-19.43808937072754,-0.0119609059765934,-0.0072921901009976,-0.9134385585784912,-0.4067355692386627,72.8948269365944
1651236805,49009664,-112.57046508789062,-23.361223220825195,-19.43808937072754,-0.0119608659297227,-0.0072921849787235,-0.913438081741333,-0.4067364931106567,72.89523737683177
1651236805,49009664,-112.57046508789062,-23.361223220825195,-19.43808937072754,-0.0119608659297227,-0.0072921849787235,-0.913438081741333,-0.4067364931106567,72.8978271031385
1651236805,49009664,-112.57046508789062,-23.361223220825195,-19.43808937072754,-0.0119608659297227,-0.0072921849787235,-0.913438081741333,-0.4067364931106567,72.8978271031385
1651236805,89009408,-112.57046508789062,-23.361223220825195,-19.43808937072754,-0.0119608659297227,-0.0072922147810459,-0.913438081741333,-0.4067366123199463,72.89828017602386
1651236805,89009408,-112.57046508789062,-23.361223220825195,-19.43808937072754,-0.0119608659297227,-0.0072922147810459,-0.913438081741333,-0.4067366123199463,72.89861221671934
1651236805,89009408,-112.57046508789062,-23.361223220825195,-19.43808937072754,-0.0119608659297227,-0.0072922147810459,-0.913438081741333,-0.4067366123199463,72.89861221671934
1651236805,159009536,-112.57046508789062,-23.361223220825195,-19.43808937072754,-0.0119608547538518,-0.0072922203689813,-0.9134379625320436,-0.4067367613315582,72.9814610391839
1651236805,159009536,-112.57046508789062,-23.361223220825195,-19.43808937072754,-0.0119608547538518,-0.0072922203689813,-0.9134379625320436,-0.4067367613315582,72.98308661001145
1651236805,259009280,-112.57046508789062,-23.36122131347656,-19.43808937072754,-0.0119608379900455,-0.0072921952232718,-0.9134379625320436,-0.4067370593547821,72.98155668435264
1651236805,259009280,-112.57046508789062,-23.36122131347656,-19.43808937072754,-0.0119608379900455,-0.0072921952232718,-0.9134379625320436,-0.4067370593547821,72.98075610542153
1651236805,319009280,-112.57046508789062,-23.36122131347656,-19.43808889389038,-0.0119608342647552,-0.0072921989485621,-0.913437843322754,-0.4067371785640716,72.97318044036562
1651236805,319009280,-112.57046508789062,-23.36122131347656,-19.43808889389038,-0.0119608342647552,-0.0072921989485621,-0.913437843322754,-0.4067371785640716,72.94811504712284
1651236805,449009152,-112.5704574584961,-23.36122131347656,-19.43808889389038,-0.0119608268141746,-0.0072922119870781,-0.9134377241134644,-0.4067375063896179,72.94735222187356
1651236805,529009152,-112.5704574584961,-23.36122131347656,-19.43808889389038,-0.0119608389213681,-0.0072921938262879,-0.9134376049041748,-0.4067377150058746,72.9419110643877
1651236805,529009152,-112.5704574584961,-23.36122131347656,-19.43808889389038,-0.0119608389213681,-0.0072921938262879,-0.9134376049041748,-0.4067377150058746,72.92783933645579
1651236805,529009152,-112.5704574584961,-23.36122131347656,-19.43808889389038,-0.0119608389213681,-0.0072921938262879,-0.9134376049041748,-0.4067377150058746,72.92783933645579
1651236805,669008896,-112.5704574584961,-23.36122131347656,-19.438088417053223,-0.0119608342647552,-0.0072921747341752,-0.9134374260902404,-0.4067380428314209,72.9072569502052
1651236805,669008896,-112.5704574584961,-23.36122131347656,-19.438088417053223,-0.0119608342647552,-0.0072921747341752,-0.9134374260902404,-0.4067380428314209,72.90964213321483
1651236805,759008768,-112.5704574584961,-23.36121940612793,-19.438088417053223,-0.0119608202949166,-0.0072921472601592,-0.9134373664855956,-0.40673828125,72.9096602919874
1651236805,759008768,-112.5704574584961,-23.36121940612793,-19.438088417053223,-0.0119608202949166,-0.0072921472601592,-0.9134373664855956,-0.40673828125,72.90966029187081
1651236805,759008768,-112.5704574584961,-23.36121940612793,-19.438088417053223,-0.0119608202949166,-0.0072921472601592,-0.9134373664855956,-0.40673828125,72.90966029187081
1651236805,859008768,-112.5704574584961,-23.36121940612793,-19.438088417053223,-0.0119608202949166,-0.0072921528480947,-0.9134372472763062,-0.4067385196685791,72.90963601766931
1651236805,859008768,-112.5704574584961,-23.36121940612793,-19.438088417053223,-0.0119608202949166,-0.0072921528480947,-0.9134372472763062,-0.4067385196685791,72.9096360178635
1651236806,59008512,-112.5704574584961,-23.361217498779297,-19.4380886554718,-0.011960819363594,-0.0072921412065625,-0.9134370684623718,-0.4067390263080597,72.90962955061947
1651236806,89008640,-112.5704574584961,-23.361217498779297,-19.4380886554718,-0.0119608212262392,-0.0072921346873044,-0.9134369492530824,-0.4067390561103821,72.90964401884709
1651236806,89008640,-112.5704574584961,-23.361217498779297,-19.4380886554718,-0.0119608212262392,-0.0072921346873044,-0.9134369492530824,-0.4067390561103821,72.90964401877976
1651236806,139008512,-112.5704574584961,-23.361217498779297,-19.4380886554718,-0.011960819363594,-0.0072921374812722,-0.9134369492530824,-0.406739205121994,72.9092295839911
1651236806,139008512,-112.5704574584961,-23.361217498779297,-19.4380886554718,-0.011960819363594,-0.0072921374812722,-0.9134369492530824,-0.406739205121994,72.90923041802557
1651236806,139008512,-112.5704574584961,-23.361217498779297,-19.4380886554718,-0.011960819363594,-0.0072921374812722,-0.9134369492530824,-0.406739205121994,72.90923041802557
1651236806,259008512,-112.5704574584961,-23.361217498779297,-19.4380886554718,-0.0119608156383037,-0.0072921523824334,-0.9134368300437928,-0.4067395031452179,72.90922670313303
1651236806,259008512,-112.5704574584961,-23.361217498779297,-19.4380886554718,-0.0119608156383037,-0.0072921523824334,-0.9134368300437928,-0.4067395031452179,72.9092267031466
1651236806,289008384,-112.5704574584961,-23.361217498779297,-19.4380886554718,-0.0119608137756586,-0.0072921607643365,-0.9134367108345032,-0.4067395329475403,72.909239028984
1651236806,289008384,-112.5704574584961,-23.361217498779297,-19.4380886554718,-0.0119608137756586,-0.0072921607643365,-0.9134367108345032,-0.4067395329475403,72.90923902896908
1651236806,319008256,-112.5704574584961,-23.361217498779297,-19.438088417053223,-0.0119608230888843,-0.0072921635583043,-0.9134367108345032,-0.4067396223545074,72.90924173061559
1651236806,319008256,-112.5704574584961,-23.361217498779297,-19.438088417053223,-0.0119608230888843,-0.0072921635583043,-0.9134367108345032,-0.4067396223545074,72.90924173061559
1651236806,359008256,-112.5704574584961,-23.361217498779297,-19.438088417053223,-0.0119608268141746,-0.0072921672835946,-0.9134367108345032,-0.406739741563797,72.90921778074166
1651236806,459008256,-112.5704574584961,-23.361215591430664,-19.438088417053223,-0.0119608156383037,-0.0072921747341752,-0.9134365916252136,-0.4067399799823761,72.90921712213448
1651236806,539008256,-112.5704574584961,-23.361215591430664,-19.43808889389038,-0.0119608175009489,-0.0072921775281429,-0.913436472415924,-0.406740128993988,72.90923461128932
1651236806,569008128,-112.5704574584961,-23.361215591430664,-19.43808889389038,-0.011960819363594,-0.0072921840474009,-0.913436472415924,-0.4067402184009552,72.909247361042
1651236807,29007616,-112.57044982910156,-23.36121368408203,-19.4380886554718,-0.0119607858359813,-0.0072922566905617,-0.913435995578766,-0.4067413508892059,72.90721087822081
1651236807,369007360,-112.57044982910156,-23.3612117767334,-19.43808889389038,-0.0119608528912067,-0.0072922939434647,-0.9134356379508972,-0.4067422151565552,72.90724855133895
1651236807,459007232,-112.57044982910156,-23.3612117767334,-19.4380886554718,-0.0119608528912067,-0.0072922920808196,-0.9134355187416076,-0.4067424237728119,72.9072344770864
1651236807,529007104,-112.57044982910156,-23.3612117767334,-19.43808889389038,-0.0119608603417873,-0.0072922958061099,-0.913435399532318,-0.4067425727844238,72.9060377083225
1651236807,569007104,-112.57044982910156,-23.3612117767334,-19.43808889389038,-0.011960856616497,-0.007292284630239,-0.913435399532318,-0.4067426919937134,72.90607471010061
1651236807,629007104,-112.57044982910156,-23.36120986938477,-19.438088417053223,-0.0119608575478196,-0.0072922850959002,-0.9134353399276732,-0.4067428410053253,72.90356621824994
1651236808,69006592,-112.54657745361328,-23.38751983642578,-19.43954873085022,-0.0130415428429842,-0.0077510238625109,-0.915752410888672,-0.4014565944671631,73.03885387386781
1651236808,159006720,-112.5067138671875,-23.42926025390625,-19.440391302108765,-0.0139583759009838,-0.0080688400194048,-0.9192129373550416,-0.3934307992458343,73.19795189927217
1651236808,199006464,-112.48260498046876,-23.453691482543945,-19.440572261810303,-0.0143367052078247,-0.0081873219460248,-0.9212096929550172,-0.3887161910533905,73.09189497800085
1651236808,269006592,-112.43058013916016,-23.50472068786621,-19.440581798553467,-0.014943579211831,-0.0083609232679009,-0.9253387451171876,-0.3787545561790466,73.14412354881797
1651236808,299006464,-112.404296875,-23.529674530029297,-19.440470218658447,-0.0151852611452341,-0.0084247887134552,-0.927341639995575,-0.3738126158714294,73.16418756035637
1651236808,339006464,-112.36538696289062,-23.5656795501709,-19.440220594406128,-0.0154948476701974,-0.0085033373907208,-0.9302154183387756,-0.3665882647037506,73.18595373605575
1651236808,439006208,-112.24776458740234,-23.668302536010746,-19.43912410736084,-0.0162342544645071,-0.0086854454129934,-0.9383121728897096,-0.3452988862991333,73.34313649850603
1651236808,479006208,-112.19434356689452,-23.7126522064209,-19.438385009765625,-0.0159987229853868,-0.0076643829233944,-0.94017493724823,-0.3402301967144012,73.48090589442974
